YEAR,Month,Day,Surface Pressure,Wind Speed at 10 Meters,Precipitation Corrected,Specific Humidity at 2 Meters,Earth Skin Temperature
1983,5,24,90.32,4.68,0.04,6.96,20.7
1983,5,25,90.74,3.95,1.0,7.93,16.7
1983,5,26,90.15,4.34,0.45,9.46,21.3
1983,5,27,90.21,3.46,0.06,8.42,22.48
1983,5,28,90.64,5.42,0.03,7.45,20.29
1983,5,29,90.69,5.66,0.01,4.27,16.87
1983,5,30,90.33,3.72,1.36,4.03,13.48
1983,5,31,90.25,2.97,1.14,4.64,13.15
1983,6,1,89.61,6.18,2.69,7.02,12.27
1983,6,2,89.66,2.19,3.97,7.93,17.7
1983,6,3,90.18,2.95,4.06,7.57,19.27
1983,6,4,90.31,4.48,5.45,8.61,16.64
1983,6,5,90.66,4.98,7.28,6.16,12.06
1983,6,6,90.71,2.78,0.74,5.98,15.49
1983,6,7,90.46,2.33,0.18,6.65,13.98
1983,6,8,90.25,2.12,0.14,7.45,19.38
1983,6,9,90.1,4.74,1.29,9.83,21.05
1983,6,10,89.96,2.55,0.35,11.47,19.8
1983,6,11,89.62,5.4,2.25,10.68,22.27
1983,6,12,89.19,6.61,7.08,11.72,21.77
1983,6,13,90.11,6.33,3.88,6.9,15.44
1983,6,14,90.61,4.63,0.1,5.92,18.05
1983,6,15,90.4,2.45,0.56,6.71,21.05
1983,6,16,90.25,5.35,9.91,10.74,20.55
1983,6,17,90.22,3.54,3.89,11.6,20.33
1983,6,18,90.0,4.91,1.44,11.47,21.58
1983,6,19,89.69,3.62,2.75,13.61,24.59
1983,6,20,89.72,3.73,0.26,13.49,25.75
1983,6,21,89.95,4.91,0.12,11.96,26.69
1983,6,22,90.6,6.28,0.82,12.88,24.83
1983,6,23,90.83,5.68,0.16,12.76,25.44
1983,6,24,90.59,5.2,1.08,11.23,25.24
1983,6,25,90.22,4.52,3.35,12.08,22.62
1983,6,26,90.0,3.54,7.31,13.37,20.84
1983,6,27,90.15,5.15,7.99,11.9,18.48
1983,6,28,90.16,5.16,1.21,10.25,16.89
1983,6,29,89.89,2.93,0.07,9.28,20.96
1983,6,30,89.57,3.87,0.0,10.44,25.33
1983,7,1,89.82,4.84,0.01,12.88,25.48
1983,7,2,89.29,3.47,0.05,11.96,27.65
1983,7,3,89.72,7.16,0.06,7.51,23.84
1983,7,4,90.83,5.88,0.0,6.53,20.8
1983,7,5,91.11,3.69,0.0,8.18,23.37
1983,7,6,90.69,7.8,0.0,8.61,26.27
1983,7,7,90.62,6.94,0.0,9.22,27.89
1983,7,8,90.57,6.38,0.0,8.97,28.94
1983,7,9,90.4,6.56,0.0,8.61,29.77
1983,7,10,90.14,3.75,4.56,9.7,30.17
1983,7,11,90.93,4.59,3.72,9.09,22.67
1983,7,12,90.87,4.48,0.02,11.11,24.54
1983,7,13,90.43,5.47,0.0,10.8,28.19
1983,7,14,90.05,7.98,0.49,10.31,28.48
1983,7,15,89.52,7.81,11.23,12.02,26.84
1983,7,16,89.99,4.11,1.66,13.12,26.09
1983,7,17,90.1,6.36,7.73,14.1,28.76
1983,7,18,90.22,4.53,0.2,13.06,29.62
1983,7,19,90.42,6.04,0.0,10.07,30.73
1983,7,20,90.42,6.8,0.13,10.25,31.02
1983,7,21,90.54,3.78,0.52,11.17,31.7
1983,7,22,90.39,3.28,12.16,13.98,29.67
1983,7,23,90.55,4.56,4.36,13.73,24.57
1983,7,24,90.77,2.67,0.25,12.08,24.92
1983,7,25,90.71,5.12,2.56,11.96,25.45
1983,7,26,90.27,6.36,7.43,13.79,25.94
1983,7,27,90.08,2.12,1.05,14.65,28.23
1983,7,28,90.32,4.45,0.08,13.92,25.15
1983,7,29,91.06,4.48,0.43,14.22,27.16
1983,7,30,91.24,2.13,2.46,12.82,25.48
1983,7,31,91.03,2.77,0.01,11.96,27.99
1983,8,1,90.75,5.34,1.05,11.41,28.43
1983,8,2,90.53,3.4,2.58,13.06,29.48
1983,8,3,90.56,4.8,2.11,13.73,29.34
1983,8,4,90.72,3.55,3.9,13.98,26.83
1983,8,5,90.99,2.17,0.14,13.18,26.29
1983,8,6,91.1,3.0,0.03,13.61,27.91
1983,8,7,90.94,3.41,0.0,11.66,27.55
1983,8,8,90.7,2.95,0.09,9.34,27.84
1983,8,9,90.61,5.34,0.18,9.46,28.69
1983,8,10,90.47,3.45,0.01,10.25,30.47
1983,8,11,90.73,5.02,0.13,9.95,28.19
1983,8,12,90.48,5.23,1.17,9.46,28.76
1983,8,13,90.87,5.14,1.7,12.88,24.69
1983,8,14,90.74,3.36,0.0,12.94,27.3
1983,8,15,90.38,2.24,0.02,11.84,30.87
1983,8,16,90.25,4.11,0.0,9.16,31.47
1983,8,17,90.18,4.79,0.09,9.58,31.27
1983,8,18,90.07,6.68,0.0,8.67,31.58
1983,8,19,90.44,5.3,0.02,9.89,30.0
1983,8,20,90.41,3.41,0.58,11.23,28.33
1983,8,21,90.42,4.0,1.21,11.17,29.87
1983,8,22,90.59,5.93,11.87,15.08,24.8
1983,8,23,90.52,4.34,1.82,14.22,26.15
1983,8,24,90.6,4.35,0.07,11.72,27.11
1983,8,25,90.62,2.59,0.08,11.47,29.73
1983,8,26,90.69,3.41,0.98,12.27,27.83
1983,8,27,90.84,3.57,0.74,12.94,26.57
1983,8,28,90.67,3.48,0.0,12.82,26.9
1983,8,29,90.34,2.09,0.12,11.54,28.42
1983,8,30,90.43,4.03,0.34,10.62,27.72
1983,8,31,90.83,2.95,0.19,12.33,26.04
1983,9,1,90.6,4.24,0.46,11.6,28.23
1983,9,2,90.25,5.93,1.64,10.31,29.64
1983,9,3,89.9,3.2,3.76,12.57,28.87
1983,9,4,89.62,4.45,0.63,12.27,24.8
1983,9,5,89.55,4.54,0.0,8.24,23.33
1983,9,6,90.48,4.23,0.0,5.62,20.79
1983,9,7,90.27,6.34,0.03,8.54,24.58
1983,9,8,89.88,5.56,0.0,9.52,27.78
1983,9,9,89.96,3.64,0.01,10.07,28.21
1983,9,10,90.83,6.28,0.06,6.53,20.8
1983,9,11,90.48,5.45,0.0,6.71,22.47
1983,9,12,91.12,4.57,0.01,4.94,18.79
1983,9,13,91.25,5.34,0.0,5.92,17.26
1983,9,14,90.4,5.23,0.36,8.79,19.14
1983,9,15,90.36,6.02,0.02,6.47,19.09
1983,9,16,90.21,3.41,0.0,6.71,19.55
1983,9,17,89.47,5.31,0.0,5.43,23.56
1983,9,18,90.14,5.32,0.0,4.39,18.3
1983,9,19,89.96,7.12,0.41,5.49,16.78
1983,9,20,91.56,8.17,0.02,2.08,6.28
1983,9,21,91.2,4.36,0.0,2.26,8.74
1983,9,22,91.33,4.16,0.0,2.99,8.8
1983,9,23,90.7,6.82,0.0,3.72,13.77
1983,9,24,90.36,3.52,0.0,6.35,18.26
1983,9,25,90.9,2.05,0.0,5.49,20.01
1983,9,26,90.85,4.55,0.0,5.8,21.35
1983,9,27,90.05,7.96,0.03,7.81,23.03
1983,9,28,90.39,6.66,0.39,8.54,20.05
1983,9,29,90.53,5.36,0.82,10.8,17.73
1983,9,30,90.16,8.7,0.0,10.5,22.01
1983,10,1,90.11,4.46,0.0,9.22,21.21
1983,10,2,89.65,4.55,5.49,7.75,19.89
1983,10,3,90.01,3.0,1.57,7.02,16.41
1983,10,4,90.21,4.98,0.0,4.76,12.69
1983,10,5,90.67,4.35,0.13,4.94,15.6
1983,10,6,90.57,5.16,0.0,5.55,15.83
1983,10,7,90.58,5.88,0.05,5.86,15.44
1983,10,8,91.47,4.08,0.44,5.49,8.19
1983,10,9,90.9,7.16,0.45,7.75,12.88
1983,10,10,90.17,4.05,1.5,8.54,16.24
1983,10,11,90.73,6.51,0.36,4.64,10.33
1983,10,12,90.89,4.85,0.15,4.03,6.46
1983,10,13,90.19,2.55,0.0,4.15,9.15
1983,10,14,89.46,4.5,0.06,5.0,9.64
1983,10,15,90.08,4.95,0.0,4.7,12.08
1983,10,16,91.04,2.98,0.0,4.46,10.75
1983,10,17,90.77,5.23,0.13,6.16,11.93
1983,10,18,90.32,3.26,1.67,8.12,12.76
1983,10,19,90.69,5.39,1.03,5.86,10.05
1983,10,20,90.97,2.84,0.0,4.94,8.97
1983,10,21,90.91,2.5,0.0,5.19,9.44
1983,10,22,90.79,2.12,0.0,4.39,9.4
1983,10,23,90.19,3.82,0.0,4.33,11.97
1983,10,24,91.26,6.88,0.0,4.33,8.83
1983,10,25,91.63,3.81,0.0,2.99,7.63
1983,10,26,91.14,3.91,0.0,3.11,11.93
1983,10,27,90.32,3.62,0.0,3.48,12.39
1983,10,28,91.05,6.27,0.0,3.66,10.2
1983,10,29,91.52,4.27,0.0,4.09,7.92
1983,10,30,90.97,3.69,0.01,5.68,9.69
1983,10,31,90.52,3.34,0.06,6.96,12.16
1983,11,1,90.49,1.69,0.0,6.41,13.6
1983,11,2,90.78,3.31,0.15,6.16,13.45
1983,11,3,90.86,3.81,0.24,6.71,13.1
1983,11,4,90.81,5.62,0.01,6.59,10.44
1983,11,5,90.34,4.06,0.0,6.23,10.55
1983,11,6,90.49,3.23,0.0,5.13,10.05
1983,11,7,89.76,3.88,0.0,5.25,13.46
1983,11,8,90.08,9.78,6.02,3.78,3.94
1983,11,9,91.0,7.27,0.26,2.62,-0.28
1983,11,10,90.92,1.94,0.01,2.5,-0.13
1983,11,11,90.22,6.03,0.24,2.69,0.25
1983,11,12,89.85,4.33,0.02,4.03,3.33
1983,11,13,89.45,6.16,0.01,3.17,5.05
1983,11,14,89.9,5.4,0.0,3.23,3.1
1983,11,15,90.82,4.48,0.0,2.69,3.3
1983,11,16,90.24,3.08,0.01,3.11,5.37
1983,11,17,89.59,4.59,0.0,3.05,7.26
1983,11,18,89.08,6.88,4.77,4.39,4.13
1983,11,19,89.23,9.13,0.19,3.05,3.99
1983,11,20,88.83,4.16,0.02,2.56,2.4
1983,11,21,89.28,6.86,3.43,3.11,0.08
1983,11,22,89.78,4.4,0.47,2.81,-1.98
1983,11,23,89.69,5.33,0.02,1.89,-4.45
1983,11,24,89.79,4.98,0.0,2.01,-1.8
1983,11,25,88.89,3.96,0.27,2.81,0.83
1983,11,26,89.91,11.14,14.66,2.08,-5.99
1983,11,27,90.05,11.8,14.22,1.71,-9.67
1983,11,28,89.7,7.36,0.27,1.95,-8.99
1983,11,29,90.13,3.95,0.12,2.01,-9.49
1983,11,30,91.05,4.3,0.0,1.1,-17.81
1983,12,1,90.25,2.92,0.0,2.01,-10.15
1983,12,2,90.25,3.16,0.0,2.2,-7.73
1983,12,3,89.72,2.94,0.0,2.38,-9.44
1983,12,4,89.08,3.4,0.11,2.5,-7.02
1983,12,5,90.38,4.78,0.45,1.89,-10.1
1983,12,6,90.3,4.43,0.0,1.71,-11.52
1983,12,7,90.23,4.78,0.0,2.56,-7.27
1983,12,8,90.17,5.66,0.01,2.81,-5.51
1983,12,9,90.38,5.0,0.0,2.87,-5.13
1983,12,10,89.72,1.98,0.0,3.42,-2.95
1983,12,11,90.69,5.03,0.0,3.42,-1.65
1983,12,12,89.71,5.2,0.0,3.72,-0.24
1983,12,13,89.74,7.15,0.0,2.5,-3.09
1983,12,14,89.64,9.02,0.0,2.01,-5.31
1983,12,15,90.35,5.07,0.0,1.59,-7.9
1983,12,16,90.79,4.73,0.1,1.59,-8.48
1983,12,17,91.79,4.58,0.42,0.79,-13.06
1983,12,18,91.86,3.88,0.28,0.67,-13.38
1983,12,19,91.03,6.79,2.0,0.67,-15.84
1983,12,20,90.53,6.06,2.17,0.49,-19.52
1983,12,21,90.85,5.18,0.38,0.37,-23.26
1983,12,22,90.96,2.32,0.58,0.43,-20.92
1983,12,23,91.4,4.93,0.1,0.49,-19.15
1983,12,24,92.56,6.29,0.0,0.31,-22.72
1983,12,25,91.31,3.25,0.21,0.61,-16.66
1983,12,26,89.8,2.95,1.67,1.28,-10.6
1983,12,27,89.84,3.4,1.7,1.4,-10.21
1983,12,28,91.1,7.7,0.04,0.79,-15.93
1983,12,29,91.72,4.76,0.0,0.67,-16.77
1983,12,30,90.73,4.47,0.0,2.32,-8.37
1983,12,31,90.87,2.98,0.01,3.78,-2.41
1984,1,1,91.57,4.69,0.0,3.11,-2.03
1984,1,2,91.67,5.02,0.0,2.26,-3.98
1984,1,3,90.74,5.31,0.0,3.17,-0.24
1984,1,4,90.83,5.52,0.0,4.21,1.9
1984,1,5,90.49,5.8,0.0,4.46,2.92
1984,1,6,90.71,4.79,0.0,4.15,2.33
1984,1,7,90.67,3.38,0.0,4.09,1.94
1984,1,8,90.34,2.45,0.0,3.85,0.12
1984,1,9,91.38,5.27,0.02,2.81,-1.59
1984,1,10,91.2,4.03,0.14,2.56,-1.88
1984,1,11,89.98,4.59,1.95,2.62,-0.49
1984,1,12,90.89,6.78,0.1,1.59,-6.49
1984,1,13,91.42,2.73,0.69,1.4,-7.73
1984,1,14,91.93,5.17,3.22,1.16,-11.52
1984,1,15,90.94,3.53,0.14,1.22,-11.31
1984,1,16,90.55,5.16,0.78,1.59,-8.41
1984,1,17,91.16,4.63,1.21,0.92,-13.08
1984,1,18,91.15,4.47,0.0,0.61,-16.54
1984,1,19,91.21,4.52,0.0,0.85,-14.5
1984,1,20,91.42,3.53,0.0,0.92,-14.72
1984,1,21,90.52,4.17,0.0,1.4,-8.93
1984,1,22,90.0,3.39,0.76,2.01,-6.55
1984,1,23,90.14,5.21,0.0,2.26,-5.38
1984,1,24,90.27,6.78,0.0,2.81,-2.02
1984,1,25,90.06,5.34,0.0,3.78,0.85
1984,1,26,90.45,6.09,0.0,3.85,1.15
1984,1,27,90.4,5.86,0.0,2.99,1.35
1984,1,28,90.24,7.69,0.0,3.54,2.6
1984,1,29,90.33,10.52,0.02,3.05,1.77
1984,1,30,91.07,5.48,0.0,1.95,-0.99
1984,1,31,90.61,5.26,0.0,2.38,1.3
1984,2,1,89.88,4.6,0.0,2.81,2.79
1984,2,2,90.24,8.63,0.0,2.44,0.55
1984,2,3,90.29,7.52,0.02,2.75,1.23
1984,2,4,90.71,8.54,0.0,2.56,0.18
1984,2,5,90.96,6.09,0.0,1.46,-2.97
1984,2,6,90.52,4.24,0.0,2.62,1.41
1984,2,7,90.58,3.36,0.0,3.11,1.03
1984,2,8,90.57,3.3,0.0,3.42,1.7
1984,2,9,90.12,3.27,0.0,2.62,2.11
1984,2,10,89.45,4.31,0.0,2.69,2.95
1984,2,11,89.01,8.39,7.02,3.72,0.52
1984,2,12,89.51,8.34,0.03,2.75,0.9
1984,2,13,89.62,5.08,0.0,3.54,2.26
1984,2,14,89.07,2.57,0.4,3.97,4.33
1984,2,15,89.83,9.94,2.67,3.66,1.3
1984,2,16,90.34,4.68,0.01,2.01,-0.13
1984,2,17,90.02,7.34,6.51,2.32,-1.24
1984,2,18,90.03,10.59,3.68,2.5,-3.15
1984,2,19,90.92,5.9,0.0,2.38,-2.24
1984,2,20,90.73,4.49,0.0,2.14,-2.07
1984,2,21,89.95,4.0,0.0,2.87,1.25
1984,2,22,89.5,7.06,0.0,2.62,3.11
1984,2,23,90.11,5.2,0.0,2.38,0.67
1984,2,24,90.09,4.4,0.02,2.08,0.77
1984,2,25,89.68,5.98,1.02,2.99,1.15
1984,2,26,90.79,5.84,0.58,2.81,-0.48
1984,2,27,91.24,8.06,0.0,1.71,-2.24
1984,2,28,91.46,4.01,0.0,1.22,-2.91
1984,2,29,90.42,4.23,0.0,2.2,-0.67
1984,3,1,90.16,2.68,0.0,3.23,3.74
1984,3,2,90.45,2.82,0.51,3.72,3.69
1984,3,3,90.05,4.92,0.36,3.54,0.1
1984,3,4,90.52,7.98,0.01,2.26,-0.65
1984,3,5,90.61,4.48,0.02,1.95,-1.7
1984,3,6,90.23,5.84,0.1,2.14,-0.14
1984,3,7,90.43,8.43,0.0,1.83,-0.23
1984,3,8,91.02,3.41,0.02,1.59,-0.83
1984,3,9,90.89,5.08,0.0,1.95,-0.88
1984,3,10,90.85,5.53,0.0,2.44,1.18
1984,3,11,90.44,6.45,0.3,2.75,-1.61
1984,3,12,89.86,3.35,0.0,2.93,2.94
1984,3,13,90.29,6.2,0.0,2.56,5.37
1984,3,14,89.63,5.74,0.01,4.52,9.28
1984,3,15,90.65,6.4,1.64,3.17,4.12
1984,3,16,90.78,6.2,0.88,2.5,-2.44
1984,3,17,90.4,4.3,0.26,3.36,4.04
1984,3,18,90.45,7.99,4.03,2.69,-2.25
1984,3,19,90.39,6.67,0.2,2.93,1.45
1984,3,20,90.29,8.1,0.0,2.81,4.69
1984,3,21,90.05,3.97,0.04,2.44,5.35
1984,3,22,90.3,4.32,0.17,2.75,3.98
1984,3,23,90.63,2.09,0.05,2.38,5.22
1984,3,24,89.89,3.26,0.0,3.17,8.55
1984,3,25,89.57,4.42,1.86,4.03,6.77
1984,3,26,89.04,3.77,1.22,4.46,4.67
1984,3,27,89.48,7.19,0.01,3.48,3.84
1984,3,28,90.24,8.55,0.0,2.75,1.35
1984,3,29,90.51,2.89,0.42,2.93,3.37
1984,3,30,90.8,3.36,2.64,3.23,1.49
1984,3,31,90.84,3.3,1.79,3.48,3.19
1984,4,1,90.2,7.34,4.79,3.78,2.74
1984,4,2,89.26,9.9,14.8,3.85,0.32
1984,4,3,90.18,8.98,0.86,3.78,0.2
1984,4,4,90.73,4.05,0.0,3.23,1.84
1984,4,5,90.35,3.28,0.0,3.36,5.89
1984,4,6,89.7,7.15,0.15,4.46,8.33
1984,4,7,89.56,5.6,3.68,5.98,9.01
1984,4,8,89.97,5.82,0.01,5.19,9.69
1984,4,9,89.75,6.49,0.76,5.49,7.93
1984,4,10,89.89,4.22,1.28,6.16,10.32
1984,4,11,89.11,8.45,1.35,4.76,9.57
1984,4,12,89.57,11.93,0.01,2.32,8.76
1984,4,13,90.07,11.03,0.03,2.81,7.25
1984,4,14,90.92,10.06,0.0,3.91,8.24
1984,4,15,91.17,6.94,0.0,3.72,8.65
1984,4,16,90.84,3.73,0.0,3.23,9.77
1984,4,17,90.27,3.03,0.0,3.3,11.26
1984,4,18,90.16,4.47,1.85,3.66,10.34
1984,4,19,90.0,6.58,19.87,4.58,8.63
1984,4,20,89.88,9.25,34.84,4.82,2.73
1984,4,21,90.37,9.55,5.8,4.76,3.67
1984,4,22,90.34,7.98,0.06,3.36,5.71
1984,4,23,89.8,4.61,0.01,4.27,11.97
1984,4,24,89.73,4.88,0.14,4.7,12.23
1984,4,25,88.45,7.44,0.6,6.35,13.87
1984,4,26,88.36,6.68,0.04,4.15,10.24
1984,4,27,89.46,12.38,0.01,2.01,2.09
1984,4,28,90.66,3.98,3.01,2.5,5.24
1984,4,29,90.13,6.48,7.73,3.85,1.36
1984,4,30,90.64,4.02,0.41,3.54,4.64
1984,5,1,90.2,4.74,2.58,5.68,9.12
1984,5,2,89.57,2.41,7.22,6.59,11.69
1984,5,3,89.54,2.77,0.54,5.74,12.73
1984,5,4,89.67,6.38,2.64,4.15,12.11
1984,5,5,89.58,4.43,6.21,6.65,9.98
1984,5,6,89.82,4.6,2.47,5.31,9.91
1984,5,7,91.08,6.56,0.22,3.6,7.44
1984,5,8,91.16,5.29,0.0,3.78,10.64
1984,5,9,90.22,5.22,0.01,5.0,14.9
1984,5,10,89.73,4.88,2.57,7.02,17.3
1984,5,11,90.23,3.2,1.68,7.81,17.62
1984,5,12,90.41,4.71,0.26,9.34,20.33
1984,5,13,91.06,5.05,0.0,7.08,19.61
1984,5,14,91.03,7.7,0.0,7.51,15.43
1984,5,15,90.33,9.12,0.03,8.3,20.36
1984,5,16,90.26,9.51,0.17,9.03,21.3
1984,5,17,90.71,3.82,2.1,8.36,18.71
1984,5,18,90.4,3.12,7.54,11.29,18.51
1984,5,19,90.43,4.77,0.44,7.51,19.3
1984,5,20,89.81,6.52,0.02,7.93,21.4
1984,5,21,89.48,4.87,0.88,8.61,20.22
1984,5,22,90.54,3.66,0.24,6.41,17.81
1984,5,23,90.66,7.24,0.33,7.87,20.99
1984,5,24,89.71,6.56,0.35,8.48,21.12
1984,5,25,90.28,4.05,4.96,5.55,15.59
1984,5,26,90.59,6.1,5.47,6.71,14.06
1984,5,27,90.59,8.98,0.42,6.04,15.26
1984,5,28,91.84,3.3,0.01,4.21,14.12
1984,5,29,91.4,5.11,0.0,5.13,16.62
1984,5,30,90.53,5.5,0.0,6.96,20.55
1984,5,31,89.66,3.46,0.84,8.91,25.19
1984,6,1,90.14,5.08,0.64,7.69,19.13
1984,6,2,90.82,3.66,0.0,4.46,18.83
1984,6,3,90.02,7.88,5.54,9.03,18.8
1984,6,4,89.2,4.23,0.61,8.61,21.06
1984,6,5,88.79,4.55,0.42,8.61,22.09
1984,6,6,89.23,5.02,0.16,6.53,21.07
1984,6,7,89.08,4.62,2.14,7.14,19.73
1984,6,8,89.86,4.23,8.6,6.1,19.79
1984,6,9,89.9,5.48,4.15,6.9,15.83
1984,6,10,90.55,5.51,0.79,6.29,18.49
1984,6,11,89.82,6.27,22.69,12.63,22.21
1984,6,12,90.21,4.55,1.18,10.25,20.9
1984,6,13,90.69,6.45,0.16,12.39,21.07
1984,6,14,90.5,6.61,0.84,12.88,23.82
1984,6,15,90.35,4.68,9.64,14.28,24.26
1984,6,16,90.09,1.76,6.5,14.1,24.27
1984,6,17,90.29,4.51,1.03,11.23,22.6
1984,6,18,90.73,4.16,1.38,9.34,21.26
1984,6,19,90.5,5.2,0.25,11.23,23.35
1984,6,20,90.39,4.92,0.13,12.76,24.49
1984,6,21,90.22,4.25,0.75,13.85,26.61
1984,6,22,90.16,3.79,5.81,13.85,26.3
1984,6,23,91.03,5.19,0.11,7.63,21.32
1984,6,24,90.9,4.14,0.33,9.83,23.63
1984,6,25,90.36,1.83,0.57,9.58,26.33
1984,6,26,90.19,4.1,0.06,8.97,26.92
1984,6,27,90.44,2.98,1.5,10.44,26.15
1984,6,28,90.51,3.88,0.05,9.46,27.22
1984,6,29,90.69,3.84,0.62,10.19,25.95
1984,6,30,90.34,6.37,10.37,12.21,25.31
1984,7,1,90.65,4.42,5.77,11.47,19.2
1984,7,2,90.24,3.09,0.54,11.54,25.15
1984,7,3,90.21,4.62,6.07,12.27,24.83
1984,7,4,90.5,4.07,1.09,10.5,23.37
1984,7,5,90.18,3.2,0.23,10.38,26.14
1984,7,6,90.41,6.34,0.03,11.72,24.01
1984,7,7,90.06,6.23,0.07,11.9,26.53
1984,7,8,89.88,2.95,0.23,10.13,30.23
1984,7,9,89.96,2.71,2.19,11.84,29.66
1984,7,10,90.37,4.5,5.09,12.51,23.41
1984,7,11,90.82,2.95,0.0,7.93,24.09
1984,7,12,90.33,6.65,0.03,9.22,27.43
1984,7,13,90.04,6.7,0.05,8.85,29.98
1984,7,14,90.38,3.93,0.74,12.33,28.23
1984,7,15,90.94,2.7,1.27,11.35,26.14
1984,7,16,90.63,3.32,3.72,11.41,27.32
1984,7,17,90.63,2.68,0.02,8.0,26.67
1984,7,18,90.38,3.15,0.0,9.4,28.81
1984,7,19,90.27,4.4,0.16,9.77,30.47
1984,7,20,90.39,4.29,0.02,11.29,29.38
1984,7,21,90.04,6.26,0.0,10.68,32.06
1984,7,22,90.21,6.73,0.0,8.79,31.88
1984,7,23,90.85,4.34,0.02,10.38,30.19
1984,7,24,91.2,4.99,0.04,11.54,27.98
1984,7,25,90.97,3.7,0.09,10.25,28.94
1984,7,26,91.04,5.2,0.0,8.91,25.4
1984,7,27,91.02,3.8,0.0,8.06,24.94
1984,7,28,91.04,6.08,0.0,9.7,24.89
1984,7,29,90.87,7.27,0.03,10.13,26.55
1984,7,30,90.48,5.12,3.01,10.86,28.44
1984,7,31,90.48,3.35,8.19,12.51,26.18
1984,8,1,90.59,2.06,2.11,12.7,24.51
1984,8,2,90.57,3.19,1.08,11.05,27.51
1984,8,3,90.47,2.57,1.1,11.66,29.15
1984,8,4,90.45,2.84,0.74,11.78,28.17
1984,8,5,90.37,3.4,0.3,10.62,29.86
1984,8,6,90.2,2.93,6.43,13.61,27.65
1984,8,7,90.34,4.22,1.33,13.12,25.91
1984,8,8,90.45,1.45,0.19,10.74,28.91
1984,8,9,90.57,3.48,0.03,7.87,28.42
1984,8,10,90.76,4.16,0.0,10.25,27.62
1984,8,11,90.63,5.17,0.0,9.52,28.4
1984,8,12,90.71,5.55,0.0,8.97,28.15
1984,8,13,90.68,6.18,0.37,8.12,26.75
1984,8,14,90.39,5.31,2.03,9.46,27.9
1984,8,15,90.69,3.25,0.24,11.66,26.49
1984,8,16,90.55,5.55,0.02,9.22,28.55
1984,8,17,90.36,4.3,0.01,10.62,29.09
1984,8,18,90.65,4.68,0.03,11.17,26.4
1984,8,19,90.44,4.76,0.52,11.05,25.98
1984,8,20,90.12,4.41,1.35,13.37,24.56
1984,8,21,90.73,4.07,0.11,8.73,23.9
1984,8,22,91.18,3.7,0.37,8.54,25.23
1984,8,23,90.82,7.64,0.18,8.97,23.3
1984,8,24,90.37,6.48,2.8,11.47,24.14
1984,8,25,90.32,4.45,0.12,11.96,28.12
1984,8,26,90.27,4.84,0.0,9.09,28.87
1984,8,27,90.28,4.38,0.0,6.65,27.37
1984,8,28,90.17,3.76,0.0,7.02,29.11
1984,8,29,90.4,5.29,0.0,6.16,27.01
1984,8,30,90.86,4.75,0.0,5.37,24.83
1984,8,31,89.97,4.6,0.12,8.79,26.69
1984,9,1,90.07,4.19,0.14,8.73,24.44
1984,9,2,90.99,3.05,0.01,5.49,22.39
1984,9,3,90.92,4.18,0.03,5.8,23.2
1984,9,4,91.06,5.64,0.0,6.29,21.98
1984,9,5,90.69,5.38,0.0,5.55,22.01
1984,9,6,89.39,4.87,0.07,6.53,26.85
1984,9,7,89.5,4.89,1.11,8.06,20.23
1984,9,8,90.18,3.77,0.12,3.91,19.73
1984,9,9,90.03,3.6,0.7,5.74,22.44
1984,9,10,89.74,5.52,0.06,7.14,23.67
1984,9,11,89.91,5.52,0.59,9.89,19.31
1984,9,12,89.99,4.46,1.25,8.97,25.76
1984,9,13,90.87,5.52,1.62,7.32,20.4
1984,9,14,91.4,4.02,1.24,6.41,14.06
1984,9,15,91.5,5.21,0.2,5.37,12.58
1984,9,16,90.92,6.56,0.03,5.86,16.26
1984,9,17,90.94,2.45,0.19,7.39,20.98
1984,9,18,91.02,2.77,0.0,6.35,23.62
1984,9,19,90.62,3.58,0.0,6.53,23.86
1984,9,20,90.03,4.91,0.02,5.55,22.62
1984,9,21,89.11,6.96,2.63,6.9,22.19
1984,9,22,89.88,4.65,0.02,7.26,19.23
1984,9,23,89.69,3.64,0.08,8.48,21.37
1984,9,24,90.34,6.7,0.04,4.33,9.65
1984,9,25,91.42,5.45,0.12,2.87,7.56
1984,9,26,91.26,6.97,0.0,2.69,8.25
1984,9,27,91.33,4.87,0.09,3.85,8.93
1984,9,28,91.92,3.05,0.39,2.38,5.23
1984,9,29,91.48,1.91,0.0,1.95,5.48
1984,9,30,90.81,3.09,0.0,2.56,9.91
1984,10,1,90.44,5.39,0.0,5.43,12.57
1984,10,2,90.53,2.8,0.0,4.58,15.69
1984,10,3,90.54,3.39,4.71,5.31,15.68
1984,10,4,89.97,5.88,15.0,10.01,14.1
1984,10,5,89.87,3.12,2.31,9.46,14.61
1984,10,6,90.5,4.3,0.43,8.12,14.62
1984,10,7,90.89,4.43,0.0,5.86,14.32
1984,10,8,90.95,3.52,0.27,7.45,13.37
1984,10,9,90.67,2.12,2.36,7.45,13.38
1984,10,10,90.51,6.88,1.93,8.3,14.21
1984,10,11,90.3,7.23,0.01,8.91,16.93
1984,10,12,90.05,6.76,0.02,9.83,17.26
1984,10,13,89.96,2.16,2.37,9.7,16.69
1984,10,14,89.67,7.25,10.04,5.92,7.66
1984,10,15,89.54,4.23,1.29,3.6,6.7
1984,10,16,89.78,6.17,7.74,3.54,1.66
1984,10,17,89.69,6.62,0.65,4.09,4.24
