Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2013","2013","100 g/ha","362135","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2013","2013","t","4731694","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2014","2014","ha","128763","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2014","2014","100 g/ha","416171","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2014","2014","t","5358740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2015","2015","ha","131030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2015","2015","100 g/ha","347767","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2015","2015","t","4556790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2016","2016","ha","133060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2016","2016","100 g/ha","391856","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2016","2016","t","5214040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2017","2017","ha","132820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2017","2017","100 g/ha","394569","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2017","2017","t","5240670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2018","2018","ha","117600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2018","2018","100 g/ha","394965","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2018","2018","t","4644790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2019","2019","ha","119301","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2019","2019","100 g/ha","421498","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2019","2019","t","5028526.46","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2020","2020","ha","119707","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2020","2020","100 g/ha","389718","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2020","2020","t","4665199","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2021","2021","ha","116874","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2021","2021","100 g/ha","385484","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2021","2021","t","4505310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","2022","2022","ha","116753","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","2022","2022","100 g/ha","379376","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","2022","2022","t","4429330","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01343","Apricots","1980","1980","ha","10040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01343","Apricots","1980","1980","100 g/ha","116564","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01343","Apricots","1980","1980","t","117030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01343","Apricots","1981","1981","ha","9430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01343","Apricots","1981","1981","100 g/ha","86002","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01343","Apricots","1981","1981","t","81100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01343","Apricots","1982","1982","ha","9100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01343","Apricots","1982","1982","100 g/ha","117835","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01343","Apricots","1982","1982","t","107230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01343","Apricots","1983","1983","ha","8820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01343","Apricots","1983","1983","100 g/ha","95658","A","Official figure",""
