Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2011,2011,100 g/ha,319842.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2011,2011,t,4281731.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2012,2012,ha,131604.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2012,2012,100 g/ha,309933.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2012,2012,t,4078839.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2013,2013,ha,130661.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2013,2013,100 g/ha,362135.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2013,2013,t,4731694.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2014,2014,ha,128763.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2014,2014,100 g/ha,416171.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2014,2014,t,5358740.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2015,2015,ha,131030.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2015,2015,100 g/ha,347767.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2015,2015,t,4556790.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2016,2016,ha,133060.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2016,2016,100 g/ha,391856.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2016,2016,t,5214040.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2017,2017,ha,132820.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2017,2017,100 g/ha,394569.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2017,2017,t,5240670.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2018,2018,ha,117600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2018,2018,100 g/ha,394965.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2018,2018,t,4644790.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2019,2019,ha,119301.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2019,2019,100 g/ha,421498.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2019,2019,t,5028526.46,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2020,2020,ha,119707.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2020,2020,100 g/ha,389718.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2020,2020,t,4665199.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2021,2021,ha,116874.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2021,2021,100 g/ha,385484.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2021,2021,t,4505310.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1341.0,Apples,2022,2022,ha,116753.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1341.0,Apples,2022,2022,100 g/ha,379376.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1341.0,Apples,2022,2022,t,4429330.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1980,1980,ha,10040.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1980,1980,100 g/ha,116564.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1980,1980,t,117030.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1981,1981,ha,9430.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1981,1981,100 g/ha,86002.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1981,1981,t,81100.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1982,1982,ha,9100.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1982,1982,100 g/ha,117835.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1982,1982,t,107230.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1983,1983,ha,8820.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1983,1983,100 g/ha,95658.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1983,1983,t,84370.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1984,1984,ha,8460.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1984,1984,100 g/ha,136395.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1984,1984,t,115390.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1985,1985,ha,8093.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1985,1985,100 g/ha,146843.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1985,1985,t,118840.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1986,1986,ha,7930.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1986,1986,100 g/ha,62547.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1986,1986,t,49600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1987,1987,ha,7770.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1987,1987,100 g/ha,133591.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1987,1987,t,103800.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1988,1988,ha,7770.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1988,1988,100 g/ha,119048.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1988,1988,t,92500.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1989,1989,ha,7580.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1989,1989,100 g/ha,143799.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1989,1989,t,109000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1990,1990,ha,7420.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1990,1990,100 g/ha,149710.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1990,1990,t,111085.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1991,1991,ha,7590.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1991,1991,100 g/ha,114503.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1991,1991,t,86908.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1992,1992,ha,7928.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1992,1992,100 g/ha,121751.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1992,1992,t,96524.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1993,1993,ha,8413.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1993,1993,100 g/ha,104973.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1993,1993,t,88314.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1994,1994,ha,8616.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1994,1994,100 g/ha,161305.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1994,1994,t,138980.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1995,1995,ha,8575.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1995,1995,100 g/ha,64005.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1995,1995,t,54884.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1996,1996,ha,8733.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1996,1996,100 g/ha,82376.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1996,1996,t,71939.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1997,1997,ha,8660.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1997,1997,100 g/ha,145851.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1997,1997,t,126307.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1998,1998,ha,8652.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1998,1998,100 g/ha,124239.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1998,1998,t,107492.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,1999,1999,ha,8248.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,1999,1999,100 g/ha,99539.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,1999,1999,t,82100.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,2000,2000,ha,8248.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,2000,2000,100 g/ha,106579.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1343.0,Apricots,2000,2000,t,87906.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1343.0,Apricots,2001,2001,ha,7835.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1343.0,Apricots,2001,2001,100 g/ha,95477.0,A,Official figure
